Distance_(microns),Gray_Value
68858.000,1618.615
68965.758,1621.413
69073.516,1622.348
69181.281,1620.829
69289.039,1620.328
69396.797,1621.174
69504.555,1617.838
69612.312,1609.479
69720.070,1601.783
69827.828,1597.769
69935.594,1594.604
70043.352,1589.296
70151.109,1580.145
70258.867,1574.142
70366.625,1574.000
70474.383,1571.863
70582.148,1564.134
70689.906,1564.131
70797.664,1569.000
70905.422,1572.875
71013.180,1580.877
71120.938,1590.761
71228.695,1600.416
71336.461,1611.544
71444.219,1626.333
71551.977,1647.758
71659.734,1671.949
71767.492,1686.718
71875.250,1687.100
71983.016,1682.516
72090.773,1678.342
72198.531,1671.544
72306.289,1659.558
72414.047,1644.487
72521.805,1630.422
72629.562,1615.681
72737.328,1597.923
72845.086,1584.222
72952.844,1575.427
73060.602,1568.342
73168.359,1566.000
73276.117,1562.937
73383.883,1561.000
73491.641,1563.000
73599.398,1563.054
73707.156,1558.154
73814.914,1553.097
73922.672,1550.091
74030.430,1548.128
74138.195,1545.120
74245.953,1548.000
74353.711,1557.000
74461.469,1563.969
74569.227,1559.858
74676.984,1547.795
74784.742,1529.863
74892.508,1506.960
75000.266,1482.000
75108.023,1463.000
75215.781,1453.989
75323.539,1450.983
75431.297,1446.006
75539.062,1436.011
75646.820,1431.000
