Distance_(microns),Gray_Value
47629.477,1351.756
47737.238,1350.966
47844.996,1347.577
47952.754,1344.984
48060.516,1347.917
48168.273,1352.392
48276.031,1351.855
48383.789,1351.884
48491.551,1352.078
48599.309,1349.882
48707.066,1346.940
48814.828,1343.798
48922.586,1342.027
49030.344,1341.834
49138.105,1343.085
49245.863,1342.113
49353.621,1345.885
49461.383,1351.268
49569.141,1351.920
49676.898,1350.228
49784.656,1350.560
49892.418,1352.286
50000.176,1350.000
50107.934,1348.000
50215.695,1351.023
50323.453,1352.400
50431.211,1354.115
50538.973,1355.915
50646.730,1355.367
50754.488,1352.733
50862.246,1355.088
50970.008,1358.430
51077.766,1356.601
51185.523,1353.904
51293.285,1351.659
51401.043,1349.162
51508.801,1348.689
51616.562,1349.494
51724.320,1349.755
51832.078,1350.760
51939.840,1348.298
52047.598,1347.088
52155.355,1349.666
52263.113,1352.133
52370.875,1353.578
52478.633,1354.795
52586.391,1353.601
52694.152,1353.225
52801.910,1355.684
52909.668,1355.907
53017.430,1357.941
53125.188,1360.805
53232.945,1358.680
53340.703,1355.089
53448.465,1353.158
53556.223,1353.670
53663.980,1355.006
53771.742,1355.318
53879.500,1353.739
53987.258,1353.875
54095.020,1351.524
54202.777,1348.433
54310.535,1347.354
54418.297,1350.287
54526.055,1355.423
54633.812,1359.729
54741.570,1359.000
54849.332,1356.000
54957.090,1352.073
55064.848,1352.933
55172.609,1358.692
55280.367,1357.832
55388.125,1352.900
55495.887,1349.822
55603.645,1350.690
55711.402,1358.670
55819.160,1368.755
55926.922,1373.871
56034.680,1374.874
56142.438,1369.900
56250.199,1361.970
56357.957,1358.004
56465.715,1360.021
56573.477,1362.026
56681.234,1364.037
56788.992,1364.122
56896.754,1363.181
57004.512,1363.108
57112.270,1361.125
57220.027,1358.142
57327.789,1354.212
57435.547,1356.294
57543.305,1363.452
57651.066,1368.352
57758.824,1369.000
57866.582,1367.918
57974.344,1366.263
58082.102,1367.280
58189.859,1371.693
58297.617,1377.466
58405.379,1378.657
58513.137,1372.511
58620.895,1364.854
58728.656,1359.511
58836.414,1356.801
58944.172,1355.696
59051.934,1357.145
59159.691,1360.849
59267.449,1363.313
59375.211,1365.811
59482.969,1368.336
59590.727,1373.479
59698.484,1378.462
59806.246,1384.000
59914.004,1386.763
60021.762,1384.179
60129.523,1378.214
60237.281,1375.040
60345.039,1376.855
60452.801,1381.098
60560.559,1378.577
60668.316,1374.155
60776.074,1373.000
60883.836,1375.788
60991.594,1383.255
61099.352,1387.762
61207.113,1387.298
61314.871,1384.062
61422.629,1380.356
61530.391,1381.215
61638.148,1383.979
61745.906,1386.307
61853.664,1387.647
61961.426,1387.399
62069.184,1388.528
62176.941,1392.868
62284.703,1392.537
62392.461,1393.583
62500.219,1397.957
62607.980,1398.677
62715.738,1396.080
62823.496,1391.458
62931.258,1387.515
63039.016,1383.644
63146.773,1382.630
63254.531,1388.844
63362.293,1399.123
63470.051,1405.521
63577.809,1407.930
63685.570,1407.350
63793.328,1404.987
63901.086,1404.403
64008.848,1405.000
64116.605,1405.244
64224.363,1404.102
64332.121,1407.131
64439.883,1414.591
64547.641,1418.625
64655.398,1413.217
64763.160,1406.245
64870.918,1404.729
64978.676,1406.842
65086.438,1408.933
65194.195,1412.888
65301.953,1415.344
65409.715,1417.901
65517.473,1423.000
65625.234,1431.020
65732.992,1451.996
65840.750,1498.442
65948.508,1583.805
66056.266,1725.570
66164.023,1924.385
66271.781,2144.059
66379.547,2331.605
66487.305,2436.359
66595.062,2446.492
66702.820,2387.095
66810.578,2283.673
66918.336,2161.373
67026.102,2044.644
67133.859,1949.260
67241.617,1877.364
67349.375,1820.562
67457.133,1776.481
67564.891,1745.376
67672.648,1721.248
67780.414,1698.707
67888.172,1676.770
67995.930,1656.970
68103.688,1640.389
68211.445,1624.429
68319.203,1607.108
68426.969,1586.442
68534.727,1557.499
68642.484,1526.901
68750.242,1504.630
68858.000,1490.669
68965.758,1478.019
69073.516,1469.036
69181.281,1466.737
69289.039,1469.831
69396.797,1470.567
69504.555,1465.911
69612.312,1460.951
69720.070,1458.991
69827.828,1459.032
69935.594,1460.072
70043.352,1461.842
70151.109,1459.360
70258.867,1451.159
70366.625,1439.485
70474.383,1431.013
70582.148,1428.795
70689.906,1432.118
70797.664,1434.623
70905.422,1434.881
71013.180,1433.692
71120.938,1437.301
71228.695,1448.554
71336.461,1465.197
71444.219,1485.415
71551.977,1509.917
71659.734,1535.511
71767.492,1561.552
71875.250,1578.040
71983.016,1580.171
72090.773,1581.590
72198.531,1580.141
72306.289,1567.806
72414.047,1554.709
72521.805,1553.796
72629.562,1552.492
72737.328,1543.727
72845.086,1529.674
72952.844,1514.541
73060.602,1496.327
73168.359,1485.620
73276.117,1480.390
73383.883,1475.816
73491.641,1469.570
73599.398,1467.357
73707.156,1470.403
73814.914,1468.793
73922.672,1461.937
74030.430,1456.885
74138.195,1456.793
74245.953,1457.679
74353.711,1459.799
74461.469,1470.828
74569.227,1477.770
74676.984,1468.862
74784.742,1450.931
74892.508,1431.897
75000.266,1411.914
75108.023,1393.000
